date,ticker,close,volume
2024-03-27,LQD,130.2,23355070
2024-03-27,GLD,235.11,15685674
2024-03-27,VNQ,91.82,7502155
2024-03-28,SPY,416.62,118315318
2024-03-28,QQQ,380.2,108853696
2024-03-28,IWM,179.14,38302302
2024-03-28,EFA,91.5,25625909
2024-03-28,TLT,105.86,33941319
2024-03-28,LQD,129.68,34103449
2024-03-28,GLD,234.76,16642540
2024-03-28,VNQ,92.74,11690526
2024-03-29,SPY,413.94,118748998
2024-03-29,QQQ,374.76,57882042
2024-03-29,IWM,180.51,111209534
2024-03-29,EFA,92.24,23271911
2024-03-29,TLT,107.52,44952351
2024-03-29,LQD,131.36,24924975
2024-03-29,GLD,232.68,11760615
2024-03-29,VNQ,92.64,6188018
2024-04-01,SPY,409.23,202649445
2024-04-01,QQQ,377.73,74052464
2024-04-01,IWM,176.82,60139500
2024-04-01,EFA,91.01,26741046
2024-04-01,TLT,108.01,24155407
2024-04-01,LQD,130.94,26088440
2024-04-01,GLD,230.65,19016504
2024-04-01,VNQ,90.47,8275919
2024-04-02,SPY,416.14,264501655
2024-04-02,QQQ,384.96,67654327
2024-04-02,IWM,180.04,44821838
2024-04-02,EFA,94.15,32687241
2024-04-02,TLT,105.79,26147095
2024-04-02,LQD,129.2,38938903
2024-04-02,GLD,231.04,16164727
2024-04-02,VNQ,94.25,9009863
2024-04-03,SPY,413.71,123757594
2024-04-03,QQQ,373.76,102214975
2024-04-03,IWM,180.16,54120683
2024-04-03,EFA,94.66,44318830
2024-04-03,TLT,104.83,20856239
2024-04-03,LQD,127.8,24112012
2024-04-03,GLD,233.81,20096279
2024-04-03,VNQ,97.27,7787957
2024-04-04,SPY,409.26,182211931
2024-04-04,QQQ,360.74,68594519
2024-04-04,IWM,176.05,34628759
2024-04-04,EFA,96.19,53549783
2024-04-04,TLT,105.54,19655765
2024-04-04,LQD,127.6,13738684
2024-04-04,GLD,236.51,17066418
2024-04-04,VNQ,97.67,9594008
2024-04-05,SPY,407.83,161819306
2024-04-05,QQQ,362.57,146248223
2024-04-05,IWM,175.4,31079837
2024-04-05,EFA,95.3,29486212
2024-04-05,TLT,106.05,65166815
2024-04-05,LQD,127.41,25411934
2024-04-05,GLD,235.52,13066557
2024-04-05,VNQ,95.71,11776977
2024-04-08,SPY,400.42,162076353
2024-04-08,QQQ,352.87,111575271
2024-04-08,IWM,171.61,75477699
2024-04-08,EFA,92.82,32650238
2024-04-08,TLT,106.57,35578599
2024-04-08,LQD,127.04,12488750
2024-04-08,GLD,235.69,12693386
2024-04-08,VNQ,93.29,9679529
2024-04-09,SPY,404.76,152819317
2024-04-09,QQQ,354.14,79780743
2024-04-09,IWM,170.47,67441162
2024-04-09,EFA,93.51,50184707
2024-04-09,TLT,105.19,24853182
2024-04-09,LQD,126.31,31516194
2024-04-09,GLD,230.56,8739072
2024-04-09,VNQ,92.02,10938051
2024-04-10,SPY,420.46,121784571
2024-04-10,QQQ,381.78,129779459
2024-04-10,IWM,178.95,61177806
2024-04-10,EFA,96.12,21606609
2024-04-10,TLT,104.63,49458150
2024-04-10,LQD,127.34,29772488
2024-04-10,GLD,232.28,18631696
2024-04-10,VNQ,97.62,5066642
2024-04-11,SPY,418.72,170782372
2024-04-11,QQQ,379.58,85119494
2024-04-11,IWM,180.78,47037860
2024-04-11,EFA,96.66,26900298
2024-04-11,TLT,104.98,26136999
2024-04-11,LQD,127.46,23386154
2024-04-11,GLD,231.53,15768988
2024-04-11,VNQ,97.51,7852875
2024-04-12,SPY,403.88,80120388
2024-04-12,QQQ,353.77,81039960
2024-04-12,IWM,171.3,59706699
2024-04-12,EFA,94.65,25020838
2024-04-12,TLT,106.79,35331487
2024-04-12,LQD,127.46,46262168
2024-04-12,GLD,233.33,9992842
2024-04-12,VNQ,94.01,10981293
2024-04-15,SPY,417.25,117385003
2024-04-15,QQQ,373.52,87624196
2024-04-15,IWM,178.18,35918944
2024-04-15,EFA,95.77,48193284
2024-04-15,TLT,104.88,42618316
2024-04-15,LQD,127.5,38901449
2024-04-15,GLD,231.79,22166650
2024-04-15,VNQ,95.61,12841113
2024-04-16,SPY,405.73,29670457
2024-04-16,QQQ,361.87,36800211
2024-04-16,IWM,173.23,20340442
2024-04-16,EFA,94.13,16376632
2024-04-16,TLT,105.03,16911972
2024-04-16,LQD,125.53,13970316
2024-04-16,GLD,234.38,5081437
2024-04-16,VNQ,92.9,4512931
2024-04-17,SPY,406.7,115244141
2024-04-17,QQQ,363.96,57512366
2024-04-17,IWM,174.02,32846172
2024-04-17,EFA,93.84,23408749
2024-04-17,TLT,104.4,27400421
2024-04-17,LQD,124.6,14408795
2024-04-17,GLD,231.92,8344540
2024-04-17,VNQ,93.1,6836319
2024-04-18,SPY,403.28,93910130
2024-04-18,QQQ,359.22,42562335
2024-04-18,IWM,171.49,28878923
2024-04-18,EFA,92.1,14317665
2024-04-18,TLT,104.31,15662719
2024-04-18,LQD,124.59,9768337
2024-04-18,GLD,232.54,6418304
2024-04-18,VNQ,92.3,2687073
2024-04-19,SPY,400.53,53284552
2024-04-19,QQQ,357.27,77645327
2024-04-19,IWM,172.02,28468897
2024-04-19,EFA,91.67,18119435
2024-04-19,TLT,105.83,13012820
2024-04-19,LQD,125.55,15304166
2024-04-19,GLD,233.44,7600702
2024-04-19,VNQ,94.0,3235725
2024-04-22,SPY,405.72,66122034
2024-04-22,QQQ,359.48,45690666
2024-04-22,IWM,173.38,21586347
2024-04-22,EFA,93.17,23426735
2024-04-22,TLT,106.28,14122729
2024-04-22,LQD,125.66,22344301
2024-04-22,GLD,235.11,3435302
2024-04-22,VNQ,95.32,5444939
2024-04-23,SPY,406.17,86709262
2024-04-23,QQQ,357.15,62880231
2024-04-23,IWM,172.01,49437752
2024-04-23,EFA,91.57,24434813
2024-04-23,TLT,105.76,21323372
2024-04-23,LQD,125.26,16419521
2024-04-23,GLD,232.66,5617301
2024-04-23,VNQ,94.72,3760984
2024-04-24,SPY,399.98,105017179
2024-04-24,QQQ,346.39,74363846
2024-04-24,IWM,168.75,43385624
2024-04-24,EFA,90.57,24223833
2024-04-24,TLT,106.24,28800016
2024-04-24,LQD,125.45,11424768
2024-04-24,GLD,236.67,5655073
2024-04-24,VNQ,93.62,4517883
2024-04-25,SPY,399.11,45819304
2024-04-25,QQQ,343.99,46007017
2024-04-25,IWM,167.42,20426470
2024-04-25,EFA,90.54,23073477
2024-04-25,TLT,107.6,30566484
2024-04-25,LQD,125.97,9990934
2024-04-25,GLD,236.02,21738691
2024-04-25,VNQ,92.55,5751268
2024-04-26,SPY,393.53,55665501
2024-04-26,QQQ,339.77,39966016
2024-04-26,IWM,166.4,13226321
2024-04-26,EFA,90.18,16342923
2024-04-26,TLT,107.44,23237712
2024-04-26,LQD,125.69,9415589
2024-04-26,GLD,233.18,13362079
2024-04-26,VNQ,93.39,4349073
2024-04-29,SPY,392.63,63289331
2024-04-29,QQQ,338.0,36819388
2024-04-29,IWM,166.71,21353943
2024-04-29,EFA,89.53,21324876
2024-04-29,TLT,105.54,17045544
2024-04-29,LQD,124.71,8008200
2024-04-29,GLD,234.72,6283058
2024-04-29,VNQ,92.63,8448686
2024-04-30,SPY,392.02,62940069
2024-04-30,QQQ,337.28,84401137
2024-04-30,IWM,167.35,51467911
2024-04-30,EFA,88.37,15752800
2024-04-30,TLT,105.01,24077891
2024-04-30,LQD,123.02,14108004
2024-04-30,GLD,236.15,12045498
2024-04-30,VNQ,93.16,5037071
2024-05-01,SPY,388.7,69218751
2024-05-01,QQQ,336.49,35944800
2024-05-01,IWM,165.75,25932109
2024-05-01,EFA,86.77,26447164
2024-05-01,TLT,103.66,27393937
2024-05-01,LQD,121.42,14506939
2024-05-01,GLD,236.84,8313505
2024-05-01,VNQ,91.09,2323978
2024-05-02,SPY,390.53,104477823
2024-05-02,QQQ,338.56,25779703
2024-05-02,IWM,166.82,30804516
2024-05-02,EFA,86.63,14090783
2024-05-02,TLT,103.24,19601501
2024-05-02,LQD,121.3,7811013
2024-05-02,GLD,236.35,7093871
2024-05-02,VNQ,92.08,6289048
2024-05-03,SPY,388.69,118692245
2024-05-03,QQQ,333.85,57221486
2024-05-03,IWM,165.92,29058342
2024-05-03,EFA,86.25,17029457
2024-05-03,TLT,104.48,10364890
2024-05-03,LQD,121.87,29696365
2024-05-03,GLD,238.04,5271130
2024-05-03,VNQ,91.61,5162129
2024-05-06,SPY,378.61,78548984
2024-05-06,QQQ,322.74,36562681
2024-05-06,IWM,160.96,32032788
2024-05-06,EFA,84.49,23341719
2024-05-06,TLT,104.23,13666198
2024-05-06,LQD,121.23,20849863
2024-05-06,GLD,233.18,9032907
2024-05-06,VNQ,88.86,8528967
2024-05-07,SPY,377.85,37127732
2024-05-07,QQQ,321.7,75912134
2024-05-07,IWM,160.57,25950060
2024-05-07,EFA,83.13,19477166
2024-05-07,TLT,102.34,10809158
2024-05-07,LQD,120.09,16955993
2024-05-07,GLD,232.63,7331830
2024-05-07,VNQ,90.5,4491286
2024-05-08,SPY,372.5,115329661
2024-05-08,QQQ,318.2,30637081
2024-05-08,IWM,158.79,22058825
2024-05-08,EFA,82.66,16542384
2024-05-08,TLT,102.9,16400526
2024-05-08,LQD,119.85,12674341
2024-05-08,GLD,230.96,10798649
2024-05-08,VNQ,89.29,4769630
2024-05-09,SPY,369.66,59842340
2024-05-09,QQQ,316.45,48773774
2024-05-09,IWM,158.22,30511188
2024-05-09,EFA,81.88,16907537
2024-05-09,TLT,101.91,28333121
2024-05-09,LQD,118.92,31477206
2024-05-09,GLD,228.88,12432550
2024-05-09,VNQ,86.57,5357452
2024-05-10,SPY,374.41,52808641
2024-05-10,QQQ,325.61,56561687
2024-05-10,IWM,161.73,22937602
2024-05-10,EFA,83.74,8421193
2024-05-10,TLT,100.8,31383942
2024-05-10,LQD,118.49,26000342
2024-05-10,GLD,226.91,7420410
2024-05-10,VNQ,88.39,4684869
2024-05-13,SPY,375.54,83026529
2024-05-13,QQQ,325.62,34114269
2024-05-13,IWM,162.86,27520485
2024-05-13,EFA,83.5,54200557
2024-05-13,TLT,100.26,21488855
2024-05-13,LQD,117.81,16006580
2024-05-13,GLD,227.62,8599566
2024-05-13,VNQ,90.42,3657937
2024-05-14,SPY,372.49,126351518
2024-05-14,QQQ,320.49,49731250
2024-05-14,IWM,160.96,41875636
2024-05-14,EFA,82.67,20851990
2024-05-14,TLT,100.27,24998179
2024-05-14,LQD,117.48,10857451
2024-05-14,GLD,227.67,10827598
2024-05-14,VNQ,90.86,2988481
2024-05-15,SPY,375.6,45601136
2024-05-15,QQQ,318.62,32765664
2024-05-15,IWM,161.83,16766205
2024-05-15,EFA,82.23,18464760
2024-05-15,TLT,98.76,25641125
2024-05-15,LQD,117.06,25786293
2024-05-15,GLD,224.94,9851897
2024-05-15,VNQ,89.97,4021022
2024-05-16,SPY,375.21,52706007
2024-05-16,QQQ,319.73,41232705
2024-05-16,IWM,163.43,23762849
2024-05-16,EFA,82.58,40822244
2024-05-16,TLT,98.55,32374699
2024-05-16,LQD,118.35,4762283
2024-05-16,GLD,223.42,6918876
2024-05-16,VNQ,90.13,2818755
2024-05-17,SPY,374.28,42394994
2024-05-17,QQQ,317.29,47896526
2024-05-17,IWM,162.93,37658484
2024-05-17,EFA,82.47,12415466
2024-05-17,TLT,99.07,25903373
2024-05-17,LQD,118.68,23273389
2024-05-17,GLD,221.49,9212750
2024-05-17,VNQ,89.39,4270670
2024-05-20,SPY,373.31,92828179
2024-05-20,QQQ,320.06,44057061
2024-05-20,IWM,162.22,45981253
2024-05-20,EFA,81.39,19655078
2024-05-20,TLT,100.45,16655646
2024-05-20,LQD,119.59,30884206
2024-05-20,GLD,222.09,6283377
2024-05-20,VNQ,89.32,5193073
2024-05-21,SPY,375.29,92798518
2024-05-21,QQQ,322.93,78367367
2024-05-21,IWM,162.18,23167505
2024-05-21,EFA,81.47,28647004
2024-05-21,TLT,100.92,19169230
2024-05-21,LQD,119.94,19874959
2024-05-21,GLD,220.76,8384514
2024-05-21,VNQ,88.23,4402255
2024-05-22,SPY,372.5,84063126
2024-05-22,QQQ,321.38,88090500
2024-05-22,IWM,159.06,33861905
2024-05-22,EFA,80.4,27893747
2024-05-22,TLT,100.96,23534718
2024-05-22,LQD,119.85,15377559
2024-05-22,GLD,220.17,7002383
2024-05-22,VNQ,86.65,4096062
2024-05-23,SPY,369.29,122954552
2024-05-23,QQQ,321.75,47446694
2024-05-23,IWM,157.22,34387428
2024-05-23,EFA,79.06,24034252
2024-05-23,TLT,102.01,17275268
2024-05-23,LQD,119.88,15205269
2024-05-23,GLD,219.08,7036525
2024-05-23,VNQ,85.75,3845690
2024-05-24,SPY,365.53,98864412
2024-05-24,QQQ,318.07,54854649
2024-05-24,IWM,154.39,39007542
2024-05-24,EFA,78.97,16749934
2024-05-24,TLT,103.23,32184586
2024-05-24,LQD,120.59,23615489
2024-05-24,GLD,218.98,9327421
2024-05-24,VNQ,85.96,11490546
2024-05-27,SPY,364.28,79416574
2024-05-27,QQQ,315.26,49520239
2024-05-27,IWM,152.15,19354227
2024-05-27,EFA,79.33,21307942
2024-05-27,TLT,104.26,14103721
2024-05-27,LQD,120.95,11776147
2024-05-27,GLD,216.12,4199795
2024-05-27,VNQ,86.4,3871845
2024-05-28,SPY,367.0,127656405
2024-05-28,QQQ,319.64,48944154
2024-05-28,IWM,151.72,47451244
2024-05-28,EFA,80.03,22019356
2024-05-28,TLT,104.59,39105671
2024-05-28,LQD,120.84,23171601
2024-05-28,GLD,215.36,18931457
2024-05-28,VNQ,86.39,6299897
2024-05-29,SPY,363.76,71817797
2024-05-29,QQQ,314.56,57072257
2024-05-29,IWM,150.24,22774888
2024-05-29,EFA,80.62,8785483
2024-05-29,TLT,105.4,16369125
2024-05-29,LQD,121.07,18006469
2024-05-29,GLD,216.13,12497987
2024-05-29,VNQ,85.08,9781719
2024-05-30,SPY,362.98,133085343
2024-05-30,QQQ,313.28,52570454
2024-05-30,IWM,150.27,24743890
2024-05-30,EFA,81.1,9329581
2024-05-30,TLT,105.6,11169427
2024-05-30,LQD,120.82,12923446
2024-05-30,GLD,216.78,5731477
2024-05-30,VNQ,86.15,4659349
2024-05-31,SPY,366.11,55629566
2024-05-31,QQQ,314.25,75188313
2024-05-31,IWM,150.89,24095381
2024-05-31,EFA,82.07,13205167
2024-05-31,TLT,104.69,11718527
2024-05-31,LQD,120.74,8282572
2024-05-31,GLD,218.79,12118151
2024-05-31,VNQ,86.1,7002566
2024-06-03,SPY,372.5,58932415
2024-06-03,QQQ,314.41,41191002
2024-06-03,IWM,154.28,52358759
2024-06-03,EFA,83.75,10950839
2024-06-03,TLT,102.26,29846628
2024-06-03,LQD,119.79,14217152
2024-06-03,GLD,216.32,7690721
2024-06-03,VNQ,86.16,5977034
2024-06-04,SPY,380.19,76454623
2024-06-04,QQQ,316.98,49010297
2024-06-04,IWM,158.37,25479569
2024-06-04,EFA,85.29,25349603
2024-06-04,TLT,102.75,24055016
2024-06-04,LQD,120.12,13664934
2024-06-04,GLD,216.52,7204594
2024-06-04,VNQ,86.72,8868947
2024-06-05,SPY,376.86,86640749
2024-06-05,QQQ,313.62,40263807
2024-06-05,IWM,157.72,36615313
2024-06-05,EFA,85.71,18576294
2024-06-05,TLT,102.88,22642102
2024-06-05,LQD,119.73,36638830
2024-06-05,GLD,215.67,6697452
2024-06-05,VNQ,85.98,9993445
2024-06-06,SPY,374.69,51267329
2024-06-06,QQQ,313.98,28726687
2024-06-06,IWM,157.45,25418489
2024-06-06,EFA,84.62,17097367
2024-06-06,TLT,102.96,22748821
2024-06-06,LQD,119.02,15508715
2024-06-06,GLD,212.37,14106429
2024-06-06,VNQ,83.99,6000046
2024-06-07,SPY,372.2,115291512
2024-06-07,QQQ,312.14,65738363
2024-06-07,IWM,154.73,31898143
2024-06-07,EFA,84.43,17626376
2024-06-07,TLT,104.64,16169990
2024-06-07,LQD,119.17,28389514
2024-06-07,GLD,209.72,9011124
2024-06-07,VNQ,84.13,4640084
2024-06-10,SPY,380.04,110492960
2024-06-10,QQQ,316.95,69422362
2024-06-10,IWM,159.51,30392179
2024-06-10,EFA,86.47,8583293
2024-06-10,TLT,104.92,25748775
2024-06-10,LQD,120.47,12339626
2024-06-10,GLD,213.45,14769637
2024-06-10,VNQ,85.66,4732872
2024-06-11,SPY,377.72,130415519
2024-06-11,QQQ,314.63,47477706
2024-06-11,IWM,157.35,60703849
2024-06-11,EFA,87.49,9018774
2024-06-11,TLT,105.6,40235588
2024-06-11,LQD,120.02,29282273
2024-06-11,GLD,215.01,8460517
2024-06-11,VNQ,86.15,4696681
2024-06-12,SPY,378.59,103899661
2024-06-12,QQQ,316.88,38529378
2024-06-12,IWM,155.8,28062508
2024-06-12,EFA,88.73,20121582
2024-06-12,TLT,105.61,19172929
2024-06-12,LQD,120.76,14785623
2024-06-12,GLD,215.02,9094824
2024-06-12,VNQ,86.28,6084180
2024-06-13,SPY,388.83,134887812
2024-06-13,QQQ,334.23,84398963
2024-06-13,IWM,158.47,40574075
2024-06-13,EFA,90.53,30574243
2024-06-13,TLT,103.72,25540303
2024-06-13,LQD,120.55,25129818
2024-06-13,GLD,213.69,8603798
2024-06-13,VNQ,86.57,5480312
2024-06-14,SPY,387.92,120316468
2024-06-14,QQQ,330.31,184370172
2024-06-14,IWM,155.13,47646389
2024-06-14,EFA,90.7,54792379
2024-06-14,TLT,104.76,63156841
2024-06-14,LQD,121.33,37707552
2024-06-14,GLD,212.62,19930574
2024-06-14,VNQ,85.87,8656127
2024-06-17,SPY,393.86,176288267
2024-06-17,QQQ,349.4,61287982
2024-06-17,IWM,160.56,61625531
2024-06-17,EFA,92.28,19664989
2024-06-17,TLT,105.02,38147332
2024-06-17,LQD,121.83,19521718
2024-06-17,GLD,214.04,21483825
2024-06-17,VNQ,88.03,6170292
2024-06-18,SPY,398.6,128832660
2024-06-18,QQQ,350.29,54475012
2024-06-18,IWM,162.46,72631736
2024-06-18,EFA,91.6,26028163
2024-06-18,TLT,104.75,66636678
2024-06-18,LQD,121.97,13831632
2024-06-18,GLD,213.43,18402046
2024-06-18,VNQ,90.23,5789441
2024-06-19,SPY,387.74,148978594
2024-06-19,QQQ,339.38,107917799
2024-06-19,IWM,155.35,33340207
2024-06-19,EFA,89.55,22118599
2024-06-19,TLT,105.84,20326676
2024-06-19,LQD,121.26,49401024
2024-06-19,GLD,215.01,10272085
2024-06-19,VNQ,87.01,5789504
2024-06-20,SPY,395.37,188850135
2024-06-20,QQQ,345.15,75102186
2024-06-20,IWM,160.05,46520726
2024-06-20,EFA,92.65,39300731
2024-06-20,TLT,104.42,25924050
2024-06-20,LQD,120.99,26564990
2024-06-20,GLD,217.47,9939098
2024-06-20,VNQ,86.42,6941611
2024-06-21,SPY,390.59,112539217
2024-06-21,QQQ,346.09,76840516
2024-06-21,IWM,158.17,59643805
2024-06-21,EFA,93.05,31692756
2024-06-21,TLT,105.46,24993133
2024-06-21,LQD,121.28,22444642
2024-06-21,GLD,220.21,10015115
2024-06-21,VNQ,85.78,10297551
2024-06-24,SPY,392.29,162801380
2024-06-24,QQQ,346.94,57419828
2024-06-24,IWM,156.16,58619396
2024-06-24,EFA,93.0,41155884
2024-06-24,TLT,105.78,36163135
2024-06-24,LQD,121.59,45079679
2024-06-24,GLD,224.65,8092427
2024-06-24,VNQ,84.59,5671427
2024-06-25,SPY,393.34,130093640
2024-06-25,QQQ,347.54,111442591
2024-06-25,IWM,157.97,27703876
2024-06-25,EFA,93.23,10948553
2024-06-25,TLT,105.41,16880695
2024-06-25,LQD,121.39,18527977
2024-06-25,GLD,226.13,3200026
2024-06-25,VNQ,86.35,4068343
2024-06-26,SPY,387.75,72694956
2024-06-26,QQQ,340.2,74852156
2024-06-26,IWM,155.18,37745603
2024-06-26,EFA,92.25,38928850
2024-06-26,TLT,106.56,20570402
2024-06-26,LQD,121.31,16790859
2024-06-26,GLD,225.14,8472532
2024-06-26,VNQ,85.58,5788069
2024-06-27,SPY,386.91,74892617
2024-06-27,QQQ,334.67,55522886
2024-06-27,IWM,154.43,24444379
2024-06-27,EFA,91.06,13409575
2024-06-27,TLT,105.83,35130049
2024-06-27,LQD,120.5,34578361
2024-06-27,GLD,224.71,4565753
2024-06-27,VNQ,85.73,8025016
2024-06-28,SPY,389.48,76309640
2024-06-28,QQQ,338.95,43154573
2024-06-28,IWM,155.67,60698677
2024-06-28,EFA,91.01,9457137
2024-06-28,TLT,104.8,14373766
2024-06-28,LQD,120.67,25557392
2024-06-28,GLD,223.83,4839722
2024-06-28,VNQ,86.24,5235092
2024-07-01,SPY,386.68,99741078
2024-07-01,QQQ,338.48,47535882
2024-07-01,IWM,153.98,31089252
2024-07-01,EFA,91.35,20740216
2024-07-01,TLT,105.48,20762834
2024-07-01,LQD,120.65,15747405
2024-07-01,GLD,226.39,18502173
2024-07-01,VNQ,85.6,5637832
2024-07-02,SPY,379.46,78977916
2024-07-02,QQQ,332.79,21079176
2024-07-02,IWM,149.0,25850774
2024-07-02,EFA,89.06,9926580
2024-07-02,TLT,105.36,26392349
2024-07-02,LQD,118.88,18633414
2024-07-02,GLD,226.83,5710328
2024-07-02,VNQ,84.22,3432050
2024-07-03,SPY,383.89,79539900
2024-07-03,QQQ,340.89,62381124
2024-07-03,IWM,150.57,39900106
2024-07-03,EFA,88.61,15913322
2024-07-03,TLT,106.15,36280166
2024-07-03,LQD,119.12,12094730
2024-07-03,GLD,229.26,5674908
2024-07-03,VNQ,85.16,6811082
2024-07-04,SPY,384.89,103953717
2024-07-04,QQQ,342.55,41504797
2024-07-04,IWM,150.97,33546785
2024-07-04,EFA,88.34,11466949
2024-07-04,TLT,105.49,17255849
2024-07-04,LQD,118.82,25820817
2024-07-04,GLD,229.01,15539033
2024-07-04,VNQ,85.01,6922317
2024-07-05,SPY,377.86,131628894
2024-07-05,QQQ,337.0,41273312
2024-07-05,IWM,148.91,19310721
2024-07-05,EFA,87.16,30475444
2024-07-05,TLT,107.31,27941265
2024-07-05,LQD,118.49,28244410
2024-07-05,GLD,233.82,15295011
2024-07-05,VNQ,84.15,5589459
2024-07-08,SPY,374.37,43387517
2024-07-08,QQQ,334.26,77274252
2024-07-08,IWM,149.35,31880877
2024-07-08,EFA,86.15,14608548
2024-07-08,TLT,106.44,17068468
2024-07-08,LQD,117.88,14333198
2024-07-08,GLD,233.72,3949134
2024-07-08,VNQ,84.21,5946042
2024-07-09,SPY,373.0,107918986
2024-07-09,QQQ,330.81,59425794
2024-07-09,IWM,149.46,25985750
2024-07-09,EFA,85.32,37298276
2024-07-09,TLT,105.82,23115025
2024-07-09,LQD,117.33,25100176
2024-07-09,GLD,233.75,10336421
2024-07-09,VNQ,83.51,3883107
2024-07-10,SPY,367.88,53586665
2024-07-10,QQQ,321.39,52881226
2024-07-10,IWM,147.4,18814130
2024-07-10,EFA,84.31,14762085
2024-07-10,TLT,106.55,20850791
2024-07-10,LQD,117.58,16855048
2024-07-10,GLD,234.7,9321385
2024-07-10,VNQ,82.18,3578475
2024-07-11,SPY,368.88,58206587
2024-07-11,QQQ,323.01,85557310
2024-07-11,IWM,149.32,36200913
2024-07-11,EFA,84.2,15268099
2024-07-11,TLT,105.28,23098888
2024-07-11,LQD,117.66,13644528
2024-07-11,GLD,236.08,7262913
2024-07-11,VNQ,83.66,5491470
2024-07-12,SPY,368.74,121924136
2024-07-12,QQQ,322.69,60062224
2024-07-12,IWM,148.97,25395522
2024-07-12,EFA,84.48,15236877
2024-07-12,TLT,104.99,16393536
2024-07-12,LQD,117.01,18767529
2024-07-12,GLD,234.42,9141705
2024-07-12,VNQ,83.29,4145691
2024-07-15,SPY,374.25,76753114
2024-07-15,QQQ,333.11,34531435
2024-07-15,IWM,149.27,50986109
2024-07-15,EFA,84.96,36725017
2024-07-15,TLT,104.47,19319483
2024-07-15,LQD,116.7,14913386
2024-07-15,GLD,238.24,6533891
2024-07-15,VNQ,82.44,3694528
2024-07-16,SPY,375.04,60234850
2024-07-16,QQQ,337.69,34850683
2024-07-16,IWM,148.36,19028722
2024-07-16,EFA,84.87,12590561
2024-07-16,TLT,105.49,11976337
2024-07-16,LQD,117.52,14321918
2024-07-16,GLD,241.46,5017340
2024-07-16,VNQ,82.87,5193287
2024-07-17,SPY,375.12,98094622
2024-07-17,QQQ,341.44,44549054
2024-07-17,IWM,148.56,34495131
2024-07-17,EFA,86.16,13735357
2024-07-17,TLT,104.04,31824929
2024-07-17,LQD,117.25,10502372
2024-07-17,GLD,238.63,9938648
2024-07-17,VNQ,82.53,8131179
2024-07-18,SPY,375.85,104114235
2024-07-18,QQQ,344.39,75718541
2024-07-18,IWM,151.37,38921623
2024-07-18,EFA,86.81,15888332
2024-07-18,TLT,103.82,27208180
2024-07-18,LQD,117.01,14347886
2024-07-18,GLD,237.19,8862911
2024-07-18,VNQ,83.23,4460984
2024-07-19,SPY,388.98,86498280
2024-07-19,QQQ,357.58,35359775
2024-07-19,IWM,158.4,18591064
2024-07-19,EFA,87.16,16529094
2024-07-19,TLT,102.93,23520550
2024-07-19,LQD,117.09,14988327
2024-07-19,GLD,240.77,5211944
2024-07-19,VNQ,85.41,2938539
2024-07-22,SPY,384.3,69851801
2024-07-22,QQQ,353.58,47058022
2024-07-22,IWM,157.38,40202474
2024-07-22,EFA,85.93,13094399
2024-07-22,TLT,100.9,41686603
2024-07-22,LQD,115.97,23626624
2024-07-22,GLD,241.42,6587085
2024-07-22,VNQ,83.45,4287409
2024-07-23,SPY,378.29,119489536
2024-07-23,QQQ,346.12,53167399
2024-07-23,IWM,156.27,23574734
2024-07-23,EFA,83.7,12944725
2024-07-23,TLT,101.42,23374867
2024-07-23,LQD,116.06,12709210
2024-07-23,GLD,241.74,8482326
2024-07-23,VNQ,83.27,2885685
2024-07-24,SPY,379.17,65105783
2024-07-24,QQQ,347.93,72417741
2024-07-24,IWM,158.78,36280429
2024-07-24,EFA,84.11,18565705
2024-07-24,TLT,102.93,15106838
2024-07-24,LQD,116.86,11085597
2024-07-24,GLD,242.32,8555430
2024-07-24,VNQ,84.94,4943463
2024-07-25,SPY,378.03,99326517
2024-07-25,QQQ,347.68,75482828
2024-07-25,IWM,156.03,21586440
2024-07-25,EFA,84.66,19063481
2024-07-25,TLT,103.83,17480699
2024-07-25,LQD,116.67,10735366
2024-07-25,GLD,240.46,8615763
2024-07-25,VNQ,84.36,6786125
2024-07-26,SPY,376.91,54292736
2024-07-26,QQQ,348.4,42202527
2024-07-26,IWM,154.54,22959310
2024-07-26,EFA,85.5,24925644
2024-07-26,TLT,103.1,22026600
2024-07-26,LQD,116.37,20660424
2024-07-26,GLD,238.95,9169884
2024-07-26,VNQ,84.03,6282041
2024-07-29,SPY,372.88,62135524
2024-07-29,QQQ,343.31,78899562
2024-07-29,IWM,152.81,34097606
2024-07-29,EFA,84.93,19521561
2024-07-29,TLT,101.99,15579978
2024-07-29,LQD,116.01,14057399
2024-07-29,GLD,239.1,6697974
2024-07-29,VNQ,84.13,5294896
2024-07-30,SPY,379.17,46352760
2024-07-30,QQQ,354.95,63530987
2024-07-30,IWM,155.58,20733130
2024-07-30,EFA,86.82,14209373
2024-07-30,TLT,100.03,45462962
2024-07-30,LQD,115.58,22082241
2024-07-30,GLD,237.27,13881815
2024-07-30,VNQ,85.3,5096500
2024-07-31,SPY,379.03,108893721
2024-07-31,QQQ,352.62,52412179
2024-07-31,IWM,155.69,73494930
2024-07-31,EFA,86.86,18334597
2024-07-31,TLT,99.85,17507086
2024-07-31,LQD,115.16,13478412
2024-07-31,GLD,236.11,3597551
2024-07-31,VNQ,85.96,5207494
2024-08-01,SPY,379.44,68646261
2024-08-01,QQQ,356.82,117845790
2024-08-01,IWM,154.93,29116477
